corpus_size;modelo;tamanho_contexto;categoria;qtde_total;qtde_analisada;qtde_fora_dicionario;qtde_fora_ranking;mse;rmsd
15300000;skip-gram;16;gram5-present-participle;1056;949;0;107;0.007698;0.087736
15300000;skip-gram;16;gram6-nationality-adjective;1599;1513;78;8;0.002524;0.050237
15300000;skip-gram;16;gram7-past-tense;1560;1379;78;103;0.004820;0.069426
15300000;skip-gram;16;gram8-plural;1332;1208;72;52;0.003698;0.060807
15300000;skip-gram;16;gram9-plural-verbs;870;808;0;62;0.009113;0.095461
15300000;skip-gram;16;TOTAL;19544;15724;2560;1260;0.004766;0.069037
15300000;cbow;18;capital-common-countries;506;506;0;0;0.000410;0.020254
15300000;cbow;18;capital-world;4524;3115;1367;42;0.003194;0.056514
15300000;cbow;18;currency;866;387;364;115;0.011846;0.108838
15300000;cbow;18;city-in-state;2467;2073;213;181;0.006353;0.079707
15300000;cbow;18;family;506;387;86;33;0.004622;0.067984
15300000;cbow;18;gram1-adjective-to-adverb;992;679;0;313;0.012251;0.110684
15300000;cbow;18;gram2-opposite;812;434;110;268;0.014872;0.121949
15300000;cbow;18;gram3-comparative;1332;1329;0;3;0.003956;0.062894
15300000;cbow;18;gram4-superlative;1122;799;192;131;0.010981;0.104790
15300000;cbow;18;gram5-present-participle;1056;992;0;64;0.006863;0.082841
15300000;cbow;18;gram6-nationality-adjective;1599;1517;78;4;0.004171;0.064586
15300000;cbow;18;gram7-past-tense;1560;1425;78;57;0.007301;0.085445
15300000;cbow;18;gram8-plural;1332;1227;72;33;0.005697;0.075479
15300000;cbow;18;gram9-plural-verbs;870;778;0;92;0.008524;0.092327
15300000;cbow;18;TOTAL;19544;15648;2560;1336;0.006114;0.078189
15300000;skip-gram;18;capital-common-countries;506;506;0;0;0.000176;0.013263
15300000;skip-gram;18;capital-world;4524;3130;1367;27;0.001873;0.043274
15300000;skip-gram;18;currency;866;409;364;93;0.012830;0.113268
15300000;skip-gram;18;city-in-state;2467;2168;213;86;0.003004;0.054804
15300000;skip-gram;18;family;506;415;86;5;0.007465;0.086401
15300000;skip-gram;18;gram1-adjective-to-adverb;992;766;0;226;0.009123;0.095516
15300000;skip-gram;18;gram2-opposite;812;419;110;283;0.012643;0.112443
15300000;skip-gram;18;gram3-comparative;1332;1258;0;74;0.004770;0.069062
15300000;skip-gram;18;gram4-superlative;1122;725;192;205;0.012882;0.113499
15300000;skip-gram;18;gram5-present-participle;1056;966;0;90;0.007696;0.087727
15300000;skip-gram;18;gram6-nationality-adjective;1599;1511;78;10;0.002972;0.054519
15300000;skip-gram;18;gram7-past-tense;1560;1369;78;113;0.005497;0.074139
15300000;skip-gram;18;gram8-plural;1332;1198;72;62;0.003306;0.057494
15300000;skip-gram;18;gram9-plural-verbs;870;776;0;94;0.008998;0.094856
15300000;skip-gram;18;TOTAL;19544;15616;2560;1368;0.005048;0.071047
15300000;cbow;20;capital-common-countries;506;506;0;0;0.000813;0.028520
15300000;cbow;20;capital-world;4524;3125;1367;32;0.003605;0.060039
15300000;cbow;20;currency;866;374;364;128;0.015167;0.123153
15300000;cbow;20;city-in-state;2467;2075;213;179;0.006553;0.080951
15300000;cbow;20;family;506;393;86;27;0.004969;0.070491
15300000;cbow;20;gram1-adjective-to-adverb;992;721;0;271;0.012573;0.112128
15300000;cbow;20;gram2-opposite;812;439;110;263;0.014616;0.120898
15300000;cbow;20;gram3-comparative;1332;1326;0;6;0.003667;0.060554
15300000;cbow;20;gram4-superlative;1122;806;192;124;0.011789;0.108576
15300000;cbow;20;gram5-present-participle;1056;1006;0;50;0.007127;0.084421
15300000;cbow;20;gram6-nationality-adjective;1599;1506;78;15;0.004101;0.064036
15300000;cbow;20;gram7-past-tense;1560;1386;78;96;0.007308;0.085489
15300000;cbow;20;gram8-plural;1332;1215;72;45;0.005081;0.071282
15300000;cbow;20;gram9-plural-verbs;870;783;0;87;0.008820;0.093917
15300000;cbow;20;TOTAL;19544;15661;2560;1323;0.006341;0.079627
15300000;skip-gram;20;capital-common-countries;506;506;0;0;0.000185;0.013584
15300000;skip-gram;20;capital-world;4524;3129;1367;28;0.001746;0.041790
15300000;skip-gram;20;currency;866;406;364;96;0.012654;0.112489
15300000;skip-gram;20;city-in-state;2467;2169;213;85;0.003229;0.056826
15300000;skip-gram;20;family;506;407;86;13;0.008964;0.094676
15300000;skip-gram;20;gram1-adjective-to-adverb;992;776;0;216;0.009984;0.099922
15300000;skip-gram;20;gram2-opposite;812;422;110;280;0.013613;0.116674
15300000;skip-gram;20;gram3-comparative;1332;1258;0;74;0.004725;0.068737
15300000;skip-gram;20;gram4-superlative;1122;751;192;179;0.011482;0.107156
15300000;skip-gram;20;gram5-present-participle;1056;960;0;96;0.007101;0.084267
15300000;skip-gram;20;gram6-nationality-adjective;1599;1504;78;17;0.002906;0.053903
15300000;skip-gram;20;gram7-past-tense;1560;1355;78;127;0.005605;0.074870
15300000;skip-gram;20;gram8-plural;1332;1205;72;55;0.003642;0.060346
15300000;skip-gram;20;gram9-plural-verbs;870;787;0;83;0.009139;0.095596
15300000;skip-gram;20;TOTAL;19544;15635;2560;1349;0.005102;0.071428
17005207;cbow;2;capital-common-countries;506;506;0;0;0.001868;0.043226
17005207;cbow;2;capital-world;4524;3175;960;389;0.008671;0.093119
17005207;cbow;2;currency;866;377;270;219;0.009352;0.096704
17005207;cbow;2;city-in-state;2467;1960;137;370;0.011990;0.109501
17005207;cbow;2;family;506;391;86;29;0.003328;0.057688
17005207;cbow;2;gram1-adjective-to-adverb;992;706;0;286;0.013446;0.115957
17005207;cbow;2;gram2-opposite;812;498;56;258;0.013122;0.114551
17005207;cbow;2;gram3-comparative;1332;1331;0;1;0.001305;0.036119
17005207;cbow;2;gram4-superlative;1122;873;130;119;0.008558;0.092508
17005207;cbow;2;gram5-present-participle;1056;969;0;87;0.006036;0.077692
17005207;cbow;2;gram6-nationality-adjective;1599;1504;78;17;0.003052;0.055248
17005207;cbow;2;gram7-past-tense;1560;1464;0;96;0.006716;0.081949
17005207;cbow;2;gram8-plural;1332;1258;0;74;0.004956;0.070399
17005207;cbow;2;gram9-plural-verbs;870;798;0;72;0.007218;0.084960
17005207;cbow;2;TOTAL;19544;15810;1717;2017;0.007230;0.085029
17005207;skip-gram;2;capital-common-countries;506;505;0;1;0.001402;0.037437
17005207;skip-gram;2;capital-world;4524;3142;960;422;0.005285;0.072698
17005207;skip-gram;2;currency;866;387;270;209;0.007992;0.089399
17005207;skip-gram;2;city-in-state;2467;2004;137;326;0.005512;0.074246
17005207;skip-gram;2;family;506;388;86;32;0.001833;0.042814
17005207;skip-gram;2;gram1-adjective-to-adverb;992;616;0;376;0.008421;0.091764
17005207;skip-gram;2;gram2-opposite;812;520;56;236;0.008130;0.090168
17005207;skip-gram;2;gram3-comparative;1332;1327;0;5;0.001365;0.036945
17005207;skip-gram;2;gram4-superlative;1122;864;130;128;0.005232;0.072331
17005207;skip-gram;2;gram5-present-participle;1056;917;0;139;0.005135;0.071662
17005207;skip-gram;2;gram6-nationality-adjective;1599;1508;78;13;0.001920;0.043820
17005207;skip-gram;2;gram7-past-tense;1560;1403;0;157;0.004854;0.069670
17005207;skip-gram;2;gram8-plural;1332;1271;0;61;0.002823;0.053131
17005207;skip-gram;2;gram9-plural-verbs;870;759;0;111;0.004218;0.064947
17005207;skip-gram;2;TOTAL;19544;15611;1717;2216;0.004427;0.066538
17005207;cbow;4;capital-common-countries;506;506;0;0;0.000941;0.030674
17005207;cbow;4;capital-world;4524;3498;960;66;0.005575;0.074663
17005207;cbow;4;currency;866;428;270;168;0.010732;0.103594
17005207;cbow;4;city-in-state;2467;2117;137;213;0.008666;0.093091
17005207;cbow;4;family;506;400;86;20;0.003197;0.056542
17005207;cbow;4;gram1-adjective-to-adverb;992;734;0;258;0.013066;0.114309
17005207;cbow;4;gram2-opposite;812;531;56;225;0.015914;0.126149
17005207;cbow;4;gram3-comparative;1332;1331;0;1;0.001507;0.038814
17005207;cbow;4;gram4-superlative;1122;895;130;97;0.008347;0.091360
17005207;cbow;4;gram5-present-participle;1056;1013;0;43;0.005127;0.071600
17005207;cbow;4;gram6-nationality-adjective;1599;1519;78;2;0.002695;0.051912
17005207;cbow;4;gram7-past-tense;1560;1505;0;55;0.006421;0.080131
17005207;cbow;4;gram8-plural;1332;1308;0;24;0.003937;0.062745
17005207;cbow;4;gram9-plural-verbs;870;804;0;66;0.007614;0.087259
17005207;cbow;4;TOTAL;19544;16589;1717;1238;0.006145;0.078387
17005207;skip-gram;4;capital-common-countries;506;506;0;0;0.000474;0.021766
17005207;skip-gram;4;capital-world;4524;3388;960;176;0.004552;0.067471
17005207;skip-gram;4;currency;866;424;270;172;0.008806;0.093840
17005207;skip-gram;4;city-in-state;2467;2101;137;229;0.004250;0.065193
17005207;skip-gram;4;family;506;396;86;24;0.002282;0.047774
17005207;skip-gram;4;gram1-adjective-to-adverb;992;664;0;328;0.008352;0.091390
17005207;skip-gram;4;gram2-opposite;812;524;56;232;0.008697;0.093256
17005207;skip-gram;4;gram3-comparative;1332;1322;0;10;0.002077;0.045576
17005207;skip-gram;4;gram4-superlative;1122;871;130;121;0.005967;0.077248
17005207;skip-gram;4;gram5-present-participle;1056;935;0;121;0.005628;0.075018
17005207;skip-gram;4;gram6-nationality-adjective;1599;1507;78;14;0.001940;0.044049
17005207;skip-gram;4;gram7-past-tense;1560;1417;0;143;0.004320;0.065725
17005207;skip-gram;4;gram8-plural;1332;1279;0;53;0.003191;0.056492
17005207;skip-gram;4;gram9-plural-verbs;870;780;0;90;0.005713;0.075583
17005207;skip-gram;4;TOTAL;19544;16114;1717;1713;0.004352;0.065966
17005207;cbow;6;capital-common-countries;506;506;0;0;0.000523;0.022878
17005207;cbow;6;capital-world;4524;3513;960;51;0.004331;0.065808
17005207;cbow;6;currency;866;431;270;165;0.010844;0.104135
17005207;cbow;6;city-in-state;2467;2140;137;190;0.007298;0.085430
17005207;cbow;6;family;506;400;86;20;0.002646;0.051440
17005207;cbow;6;gram1-adjective-to-adverb;992;754;0;238;0.013557;0.116436
17005207;cbow;6;gram2-opposite;812;527;56;229;0.017814;0.133471
17005207;cbow;6;gram3-comparative;1332;1331;0;1;0.001916;0.043768
17005207;cbow;6;gram4-superlative;1122;887;130;105;0.008416;0.091740
17005207;cbow;6;gram5-present-participle;1056;1011;0;45;0.005899;0.076807
17005207;cbow;6;gram6-nationality-adjective;1599;1512;78;9;0.002879;0.053659
17005207;cbow;6;gram7-past-tense;1560;1513;0;47;0.006018;0.077577
17005207;cbow;6;gram8-plural;1332;1321;0;11;0.003722;0.061008
17005207;cbow;6;gram9-plural-verbs;870;814;0;56;0.008382;0.091551
17005207;cbow;6;TOTAL;19544;16660;1717;1167;0.005859;0.076546
17005207;skip-gram;6;capital-common-countries;506;506;0;0;0.000409;0.020221
17005207;skip-gram;6;capital-world;4524;3485;960;79;0.003595;0.059957
17005207;skip-gram;6;currency;866;460;270;136;0.010190;0.100945
17005207;skip-gram;6;city-in-state;2467;2157;137;173;0.003229;0.056822
17005207;skip-gram;6;family;506;414;86;6;0.002613;0.051117
17005207;skip-gram;6;gram1-adjective-to-adverb;992;753;0;239;0.008161;0.090340
17005207;skip-gram;6;gram2-opposite;812;537;56;219;0.008773;0.093665
17005207;skip-gram;6;gram3-comparative;1332;1326;0;6;0.001950;0.044161
17005207;skip-gram;6;gram4-superlative;1122;906;130;86;0.006934;0.083270
17005207;skip-gram;6;gram5-present-participle;1056;989;0;67;0.005372;0.073291
17005207;skip-gram;6;gram6-nationality-adjective;1599;1512;78;9;0.002246;0.047388
17005207;skip-gram;6;gram7-past-tense;1560;1471;0;89;0.003779;0.061474
17005207;skip-gram;6;gram8-plural;1332;1297;0;35;0.003352;0.057898
17005207;skip-gram;6;gram9-plural-verbs;870;790;0;80;0.006220;0.078870
17005207;skip-gram;6;TOTAL;19544;16603;1717;1224;0.004139;0.064336
17005207;cbow;8;capital-common-countries;506;506;0;0;0.000830;0.028817
17005207;cbow;8;capital-world;4524;3526;960;38;0.003355;0.057923
17005207;cbow;8;currency;866;454;270;142;0.012308;0.110943
17005207;cbow;8;city-in-state;2467;2147;137;183;0.006051;0.077789
17005207;cbow;8;family;506;400;86;20;0.002909;0.053931
17005207;cbow;8;gram1-adjective-to-adverb;992;736;0;256;0.014443;0.120180
17005207;cbow;8;gram2-opposite;812;516;56;240;0.016208;0.127310
17005207;cbow;8;gram3-comparative;1332;1332;0;0;0.002189;0.046783
17005207;cbow;8;gram4-superlative;1122;878;130;114;0.009783;0.098911
17005207;cbow;8;gram5-present-participle;1056;1010;0;46;0.005851;0.076494
17005207;cbow;8;gram6-nationality-adjective;1599;1514;78;7;0.003458;0.058805
17005207;cbow;8;gram7-past-tense;1560;1506;0;54;0.006332;0.079576
17005207;cbow;8;gram8-plural;1332;1303;0;29;0.004618;0.067953
17005207;cbow;8;gram9-plural-verbs;870;805;0;65;0.008776;0.093679
17005207;cbow;8;TOTAL;19544;16633;1717;1194;0.005787;0.076072
17005207;skip-gram;8;capital-common-countries;506;506;0;0;0.000337;0.018363
17005207;skip-gram;8;capital-world;4524;3507;960;57;0.003169;0.056291
17005207;skip-gram;8;currency;866;453;270;143;0.011175;0.105711
17005207;skip-gram;8;city-in-state;2467;2205;137;125;0.002997;0.054749
17005207;skip-gram;8;family;506;414;86;6;0.003410;0.058393
17005207;skip-gram;8;gram1-adjective-to-adverb;992;767;0;225;0.007670;0.087580
17005207;skip-gram;8;gram2-opposite;812;520;56;236;0.010175;0.100873
17005207;skip-gram;8;gram3-comparative;1332;1318;0;14;0.003150;0.056129
17005207;skip-gram;8;gram4-superlative;1122;881;130;111;0.007473;0.086444
17005207;skip-gram;8;gram5-present-participle;1056;970;0;86;0.006221;0.078874
17005207;skip-gram;8;gram6-nationality-adjective;1599;1489;78;32;0.001070;0.032708
17005207;skip-gram;8;gram7-past-tense;1560;1464;0;96;0.004004;0.063278
17005207;skip-gram;8;gram8-plural;1332;1297;0;35;0.003825;0.061846
17005207;skip-gram;8;gram9-plural-verbs;870;820;0;50;0.007220;0.084969
17005207;skip-gram;8;TOTAL;19544;16611;1717;1216;0.004253;0.065215
17005207;cbow;10;capital-common-countries;506;506;0;0;0.000574;0.023966
17005207;cbow;10;capital-world;4524;3523;960;41;0.003390;0.058228
17005207;cbow;10;currency;866;452;270;144;0.013321;0.115417
17005207;cbow;10;city-in-state;2467;2144;137;186;0.006198;0.078728
17005207;cbow;10;family;506;401;86;19;0.003112;0.055786
17005207;cbow;10;gram1-adjective-to-adverb;992;720;0;272;0.013183;0.114819
17005207;cbow;10;gram2-opposite;812;498;56;258;0.015027;0.122586
17005207;cbow;10;gram3-comparative;1332;1332;0;0;0.002466;0.049658
17005207;cbow;10;gram4-superlative;1122;896;130;96;0.009416;0.097039
17005207;cbow;10;gram5-present-participle;1056;1017;0;39;0.005898;0.076800
17005207;cbow;10;gram6-nationality-adjective;1599;1513;78;8;0.004084;0.063905
17005207;cbow;10;gram7-past-tense;1560;1481;0;79;0.007215;0.084942
17005207;cbow;10;gram8-plural;1332;1313;0;19;0.004153;0.064447
17005207;cbow;10;gram9-plural-verbs;870;809;0;61;0.009590;0.097929
17005207;cbow;10;TOTAL;19544;16605;1717;1222;0.005876;0.076653
17005207;skip-gram;10;capital-common-countries;506;506;0;0;0.000260;0.016116
17005207;skip-gram;10;capital-world;4524;3532;960;32;0.002894;0.053794
17005207;skip-gram;10;currency;866;453;270;143;0.009822;0.099105
17005207;skip-gram;10;city-in-state;2467;2182;137;148;0.003030;0.055042
17005207;skip-gram;10;family;506;407;86;13;0.004094;0.063986
17005207;skip-gram;10;gram1-adjective-to-adverb;992;759;0;233;0.007918;0.088985
17005207;skip-gram;10;gram2-opposite;812;509;56;247;0.010677;0.103332
17005207;skip-gram;10;gram3-comparative;1332;1321;0;11;0.003063;0.055342
17005207;skip-gram;10;gram4-superlative;1122;878;130;114;0.007990;0.089388
17005207;skip-gram;10;gram5-present-participle;1056;962;0;94;0.005989;0.077388
17005207;skip-gram;10;gram6-nationality-adjective;1599;1515;78;6;0.002641;0.051391
17005207;skip-gram;10;gram7-past-tense;1560;1460;0;100;0.003694;0.060776
17005207;skip-gram;10;gram8-plural;1332;1304;0;28;0.003881;0.062297
17005207;skip-gram;10;gram9-plural-verbs;870;799;0;71;0.007097;0.084245
17005207;skip-gram;10;TOTAL;19544;16587;1717;1240;0.004309;0.065642
17005207;cbow;12;capital-common-countries;506;506;0;0;0.000727;0.026955
17005207;cbow;12;capital-world;4524;3508;960;56;0.003004;0.054806
17005207;cbow;12;currency;866;463;270;133;0.014337;0.119737
17005207;cbow;12;city-in-state;2467;2158;137;172;0.006158;0.078473
17005207;cbow;12;family;506;399;86;21;0.002858;0.053462
17005207;cbow;12;gram1-adjective-to-adverb;992;752;0;240;0.013079;0.114365
17005207;cbow;12;gram2-opposite;812;474;56;282;0.015628;0.125013
17005207;cbow;12;gram3-comparative;1332;1329;0;3;0.002820;0.053102
17005207;cbow;12;gram4-superlative;1122;888;130;104;0.009581;0.097883
17005207;cbow;12;gram5-present-participle;1056;1016;0;40;0.005331;0.073011
17005207;cbow;12;gram6-nationality-adjective;1599;1515;78;6;0.004057;0.063692
17005207;cbow;12;gram7-past-tense;1560;1505;0;55;0.006452;0.080325
17005207;cbow;12;gram8-plural;1332;1306;0;26;0.004566;0.067570
17005207;cbow;12;gram9-plural-verbs;870;811;0;59;0.009245;0.096151
17005207;cbow;12;TOTAL;19544;16630;1717;1197;0.005785;0.076059
17005207;skip-gram;12;capital-common-countries;506;506;0;0;0.000198;0.014059
17005207;skip-gram;12;capital-world;4524;3552;960;12;0.002299;0.047950
17005207;skip-gram;12;currency;866;458;270;138;0.010769;0.103772
17005207;skip-gram;12;city-in-state;2467;2218;137;112;0.003112;0.055789
17005207;skip-gram;12;family;506;414;86;6;0.005135;0.071659
17005207;skip-gram;12;gram1-adjective-to-adverb;992;779;0;213;0.007778;0.088194
17005207;skip-gram;12;gram2-opposite;812;497;56;259;0.009991;0.099955
17005207;skip-gram;12;gram3-comparative;1332;1306;0;26;0.002986;0.054645
17005207;skip-gram;12;gram4-superlative;1122;846;130;146;0.009178;0.095801
17005207;skip-gram;12;gram5-present-participle;1056;967;0;89;0.007087;0.084182
17005207;skip-gram;12;gram6-nationality-adjective;1599;1517;78;4;0.002879;0.053657
17005207;skip-gram;12;gram7-past-tense;1560;1466;0;94;0.005466;0.073934
17005207;skip-gram;12;gram8-plural;1332;1292;0;40;0.004037;0.063541
17005207;skip-gram;12;gram9-plural-verbs;870;826;0;44;0.007264;0.085229
17005207;skip-gram;12;TOTAL;19544;16644;1717;1183;0.004528;0.067292
17005207;cbow;14;capital-common-countries;506;506;0;0;0.000633;0.025150
17005207;cbow;14;capital-world;4524;3528;960;36;0.003491;0.059084
17005207;cbow;14;currency;866;458;270;138;0.015624;0.124996
17005207;cbow;14;city-in-state;2467;2153;137;177;0.006366;0.079786
17005207;cbow;14;family;506;401;86;19;0.003309;0.057520
17005207;cbow;14;gram1-adjective-to-adverb;992;732;0;260;0.012826;0.113252
17005207;cbow;14;gram2-opposite;812;485;56;271;0.014870;0.121941
17005207;cbow;14;gram3-comparative;1332;1331;0;1;0.002347;0.048449
17005207;cbow;14;gram4-superlative;1122;857;130;135;0.010626;0.103081
17005207;cbow;14;gram5-present-participle;1056;1013;0;43;0.005398;0.073472
17005207;cbow;14;gram6-nationality-adjective;1599;1520;78;1;0.003396;0.058278
17005207;cbow;14;gram7-past-tense;1560;1486;0;74;0.006124;0.078256
17005207;cbow;14;gram8-plural;1332;1318;0;14;0.004015;0.063367
17005207;cbow;14;gram9-plural-verbs;870;804;0;66;0.009043;0.095094
17005207;cbow;14;TOTAL;19544;16592;1717;1235;0.005783;0.076045
17005207;skip-gram;14;capital-common-countries;506;506;0;0;0.000097;0.009844
17005207;skip-gram;14;capital-world;4524;3536;960;28;0.002094;0.045762
17005207;skip-gram;14;currency;866;463;270;133;0.010575;0.102837
17005207;skip-gram;14;city-in-state;2467;2200;137;130;0.003132;0.055968
17005207;skip-gram;14;family;506;419;86;1;0.005412;0.073566
17005207;skip-gram;14;gram1-adjective-to-adverb;992;813;0;179;0.008185;0.090468
17005207;skip-gram;14;gram2-opposite;812;482;56;274;0.011151;0.105598
17005207;skip-gram;14;gram3-comparative;1332;1302;0;30;0.003956;0.062899
17005207;skip-gram;14;gram4-superlative;1122;869;130;123;0.010138;0.100689
17005207;skip-gram;14;gram5-present-participle;1056;994;0;62;0.005882;0.076692
17005207;skip-gram;14;gram6-nationality-adjective;1599;1497;78;24;0.001775;0.042126
17005207;skip-gram;14;gram7-past-tense;1560;1472;0;88;0.005006;0.070755
17005207;skip-gram;14;gram8-plural;1332;1289;0;43;0.003704;0.060861
17005207;skip-gram;14;gram9-plural-verbs;870;798;0;72;0.006771;0.082287
17005207;skip-gram;14;TOTAL;19544;16640;1717;1187;0.004420;0.066484
17005207;cbow;16;capital-common-countries;506;506;0;0;0.000522;0.022852
17005207;cbow;16;capital-world;4524;3494;960;70;0.002842;0.053314
17005207;cbow;16;currency;866;444;270;152;0.014029;0.118442
17005207;cbow;16;city-in-state;2467;2171;137;159;0.006235;0.078964
17005207;cbow;16;family;506;398;86;22;0.004610;0.067899
